sent_idx,id,source,model,family,n_words,n_diac,tokens_nd,fertility_nd,unk_nd,scr_nd,tokens_d,fertility_d,unk_d,scr_d,delta_tokens,inflation
6337,318461,unknown_local_sample,xlmr,Multilingual,20,11,40,2.0,0,0.225,39,1.95,0,0.23076923076923078,-1,-0.025
6337,318461,unknown_local_sample,mt5,Multilingual,20,11,41,2.05,0,0.23076923076923078,45,2.25,0,0.225,4,0.0975609756097561
6337,318461,unknown_local_sample,rembert,Multilingual,20,11,37,1.85,0,0.1891891891891892,36,1.8,0,0.19444444444444445,-1,-0.02702702702702703
6337,318461,unknown_local_sample,ro_bert,Monolingual,20,11,31,1.55,0,0.1935483870967742,30,1.5,0,0.23333333333333334,-1,-0.03225806451612903
6337,318461,unknown_local_sample,robert,Monolingual,20,11,35,1.75,0,0.2,35,1.75,0,0.22857142857142856,0,0.0
6338,218334,unknown_local_sample,mbert,Multilingual,11,3,22,2.0,0,0.18181818181818182,22,2.0,0,0.22727272727272727,0,0.0
6338,218334,unknown_local_sample,xlmr,Multilingual,11,3,19,1.7272727272727273,0,0.21052631578947367,21,1.9090909090909092,0,0.2857142857142857,2,0.10526315789473684
6338,218334,unknown_local_sample,mt5,Multilingual,11,3,22,2.0,0,0.2631578947368421,23,2.090909090909091,0,0.2857142857142857,1,0.045454545454545456
6338,218334,unknown_local_sample,rembert,Multilingual,11,3,19,1.7272727272727273,0,0.2631578947368421,21,1.9090909090909092,0,0.3333333333333333,2,0.10526315789473684
6338,218334,unknown_local_sample,ro_bert,Monolingual,11,3,18,1.6363636363636365,0,0.2777777777777778,18,1.6363636363636365,0,0.2777777777777778,0,0.0
6338,218334,unknown_local_sample,robert,Monolingual,11,3,17,1.5454545454545454,0,0.23529411764705882,17,1.5454545454545454,0,0.23529411764705882,0,0.0
6339,365145,unknown_local_sample,mbert,Multilingual,13,4,28,2.1538461538461537,0,0.35714285714285715,28,2.1538461538461537,0,0.42857142857142855,0,0.0
6339,365145,unknown_local_sample,xlmr,Multilingual,13,4,24,1.8461538461538463,0,0.3333333333333333,25,1.9230769230769231,0,0.36,1,0.041666666666666664
6339,365145,unknown_local_sample,mt5,Multilingual,13,4,28,2.1538461538461537,0,0.4,32,2.4615384615384617,0,0.37037037037037035,4,0.14285714285714285
6339,365145,unknown_local_sample,rembert,Multilingual,13,4,23,1.7692307692307692,0,0.30434782608695654,24,1.8461538461538463,0,0.3333333333333333,1,0.043478260869565216
6339,365145,unknown_local_sample,ro_bert,Monolingual,13,4,24,1.8461538461538463,0,0.3333333333333333,26,2.0,0,0.34615384615384615,2,0.08333333333333333
6339,365145,unknown_local_sample,robert,Monolingual,13,4,24,1.8461538461538463,0,0.3333333333333333,23,1.7692307692307692,0,0.34782608695652173,-1,-0.041666666666666664
6340,254432,unknown_local_sample,mbert,Multilingual,10,10,23,2.3,0,0.391304347826087,28,2.8,0,0.4642857142857143,5,0.21739130434782608
6340,254432,unknown_local_sample,xlmr,Multilingual,10,10,21,2.1,0,0.42857142857142855,27,2.7,0,0.4074074074074074,6,0.2857142857142857
6340,254432,unknown_local_sample,mt5,Multilingual,10,10,22,2.2,0,0.4,31,3.1,0,0.5555555555555556,9,0.4090909090909091
6340,254432,unknown_local_sample,rembert,Multilingual,10,10,20,2.0,0,0.4,26,2.6,0,0.4230769230769231,6,0.3
6340,254432,unknown_local_sample,ro_bert,Monolingual,10,10,22,2.2,0,0.45454545454545453,21,2.1,0,0.47619047619047616,-1,-0.045454545454545456
6340,254432,unknown_local_sample,robert,Monolingual,10,10,19,1.9,0,0.42105263157894735,22,2.2,0,0.45454545454545453,3,0.15789473684210525
6341,332298,unknown_local_sample,mbert,Multilingual,8,0,12,1.5,0,0.16666666666666666,12,1.5,0,0.16666666666666666,0,0.0
6341,332298,unknown_local_sample,xlmr,Multilingual,8,0,11,1.375,0,0.2727272727272727,11,1.375,0,0.2727272727272727,0,0.0
6341,332298,unknown_local_sample,mt5,Multilingual,8,0,13,1.625,0,0.18181818181818182,13,1.625,0,0.18181818181818182,0,0.0
6341,332298,unknown_local_sample,rembert,Multilingual,8,0,10,1.25,0,0.2,10,1.25,0,0.2,0,0.0
6341,332298,unknown_local_sample,ro_bert,Monolingual,8,0,10,1.25,0,0.2,10,1.25,0,0.2,0,0.0
6341,332298,unknown_local_sample,robert,Monolingual,8,0,11,1.375,0,0.18181818181818182,11,1.375,0,0.18181818181818182,0,0.0
6342,32683,unknown_local_sample,mbert,Multilingual,68,20,133,1.9558823529411764,2,0.183206106870229,140,2.0588235294117645,2,0.1956521739130435,7,0.05263157894736842
6342,32683,unknown_local_sample,xlmr,Multilingual,68,20,122,1.7941176470588236,0,0.19008264462809918,127,1.8676470588235294,0,0.20634920634920634,5,0.040983606557377046
6342,32683,unknown_local_sample,mt5,Multilingual,68,20,135,1.9852941176470589,0,0.24390243902439024,143,2.1029411764705883,0,0.22900763358778625,8,0.05925925925925926
6342,32683,unknown_local_sample,rembert,Multilingual,68,20,118,1.7352941176470589,0,0.20512820512820512,122,1.7941176470588236,0,0.21487603305785125,4,0.03389830508474576
6342,32683,unknown_local_sample,ro_bert,Monolingual,68,20,100,1.4705882352941178,0,0.19,92,1.3529411764705883,0,0.18478260869565216,-8,-0.08
6342,32683,unknown_local_sample,robert,Monolingual,68,20,119,1.75,0,0.2184873949579832,118,1.7352941176470589,0,0.211864406779661,-1,-0.008403361344537815
6343,49307,unknown_local_sample,mbert,Multilingual,27,8,60,2.2222222222222223,0,0.2833333333333333,62,2.2962962962962963,0,0.2903225806451613,2,0.03333333333333333
6343,49307,unknown_local_sample,xlmr,Multilingual,27,8,50,1.8518518518518519,0,0.22,50,1.8518518518518519,0,0.22,0,0.0
6343,49307,unknown_local_sample,mt5,Multilingual,27,8,57,2.111111111111111,0,0.2830188679245283,60,2.2222222222222223,0,0.2727272727272727,3,0.05263157894736842
6343,49307,unknown_local_sample,rembert,Multilingual,27,8,54,2.0,0,0.24074074074074073,55,2.037037037037037,0,0.2545454545454545,1,0.018518518518518517
6343,49307,unknown_local_sample,ro_bert,Monolingual,27,8,50,1.8518518518518519,0,0.28,48,1.7777777777777777,0,0.2708333333333333,-2,-0.04
6343,49307,unknown_local_sample,robert,Monolingual,27,8,51,1.8888888888888888,0,0.23529411764705882,51,1.8888888888888888,0,0.23529411764705882,0,0.0
6344,370129,unknown_local_sample,mbert,Multilingual,15,10,24,1.6,0,0.08333333333333333,26,1.7333333333333334,0,0.15384615384615385,2,0.08333333333333333
6344,370129,unknown_local_sample,xlmr,Multilingual,15,10,23,1.5333333333333334,0,0.043478260869565216,24,1.6,0,0.041666666666666664,1,0.043478260869565216
6344,370129,unknown_local_sample,mt5,Multilingual,15,10,23,1.5333333333333334,0,0.047619047619047616,27,1.8,0,0.16666666666666666,4,0.17391304347826086
6344,370129,unknown_local_sample,rembert,Multilingual,15,10,23,1.5333333333333334,0,0.08695652173913043,23,1.5333333333333334,0,0.13043478260869565,0,0.0
6344,370129,unknown_local_sample,ro_bert,Monolingual,15,10,21,1.4,0,0.09523809523809523,20,1.3333333333333333,0,0.1,-1,-0.047619047619047616
6344,370129,unknown_local_sample,robert,Monolingual,15,10,21,1.4,0,0.047619047619047616,20,1.3333333333333333,0,0.05,-1,-0.047619047619047616
6345,145936,unknown_local_sample,mbert,Multilingual,4,0,11,2.75,0,0.45454545454545453,11,2.75,0,0.45454545454545453,0,0.0
6345,145936,unknown_local_sample,xlmr,Multilingual,4,0,10,2.5,0,0.4,10,2.5,0,0.4,0,0.0
6345,145936,unknown_local_sample,mt5,Multilingual,4,0,8,2.0,0,0.2857142857142857,8,2.0,0,0.2857142857142857,0,0.0
6345,145936,unknown_local_sample,rembert,Multilingual,4,0,8,2.0,0,0.375,8,2.0,0,0.375,0,0.0
6345,145936,unknown_local_sample,ro_bert,Monolingual,4,0,7,1.75,0,0.2857142857142857,7,1.75,0,0.2857142857142857,0,0.0
6345,145936,unknown_local_sample,robert,Monolingual,4,0,8,2.0,0,0.25,8,2.0,0,0.25,0,0.0
6346,227969,unknown_local_sample,mbert,Multilingual,10,5,24,2.4,0,0.125,25,2.5,0,0.2,1,0.041666666666666664
6346,227969,unknown_local_sample,xlmr,Multilingual,10,5,20,2.0,0,0.2,21,2.1,0,0.19047619047619047,1,0.05
6346,227969,unknown_local_sample,mt5,Multilingual,10,5,23,2.3,0,0.2,24,2.4,0,0.21739130434782608,1,0.043478260869565216
6346,227969,unknown_local_sample,rembert,Multilingual,10,5,20,2.0,0,0.2,20,2.0,0,0.15,0,0.0
6346,227969,unknown_local_sample,ro_bert,Monolingual,10,5,17,1.7,0,0.23529411764705882,17,1.7,0,0.23529411764705882,0,0.0
6346,227969,unknown_local_sample,robert,Monolingual,10,5,17,1.7,0,0.17647058823529413,17,1.7,0,0.17647058823529413,0,0.0
6347,396707,unknown_local_sample,mbert,Multilingual,4,2,8,2.0,0,0.375,9,2.25,0,0.4444444444444444,1,0.125
6347,396707,unknown_local_sample,xlmr,Multilingual,4,2,7,1.75,0,0.42857142857142855,8,2.0,0,0.5,1,0.14285714285714285
6347,396707,unknown_local_sample,mt5,Multilingual,4,2,8,2.0,0,0.42857142857142855,10,2.5,0,0.375,2,0.25
6347,396707,unknown_local_sample,rembert,Multilingual,4,2,7,1.75,0,0.42857142857142855,9,2.25,0,0.5,2,0.2857142857142857
6347,396707,unknown_local_sample,ro_bert,Monolingual,4,2,7,1.75,0,0.42857142857142855,8,2.0,0,0.375,1,0.14285714285714285
6347,396707,unknown_local_sample,robert,Monolingual,4,2,7,1.75,0,0.5714285714285714,7,1.75,0,0.5714285714285714,0,0.0
6348,210078,unknown_local_sample,mbert,Multilingual,12,3,21,1.75,0,0.2857142857142857,19,1.5833333333333333,0,0.2631578947368421,-2,-0.09523809523809523
6348,210078,unknown_local_sample,xlmr,Multilingual,12,3,15,1.25,0,0.2,15,1.25,0,0.2,0,0.0
6348,210078,unknown_local_sample,mt5,Multilingual,12,3,19,1.5833333333333333,0,0.2222222222222222,21,1.75,0,0.2222222222222222,2,0.10526315789473684
6348,210078,unknown_local_sample,rembert,Multilingual,12,3,17,1.4166666666666667,0,0.17647058823529413,16,1.3333333333333333,0,0.25,-1,-0.058823529411764705
6348,210078,unknown_local_sample,ro_bert,Monolingual,12,3,14,1.1666666666666667,0,0.21428571428571427,14,1.1666666666666667,0,0.21428571428571427,0,0.0
6348,210078,unknown_local_sample,robert,Monolingual,12,3,18,1.5,0,0.2222222222222222,18,1.5,0,0.2222222222222222,0,0.0
6349,106626,unknown_local_sample,mbert,Multilingual,37,16,63,1.7027027027027026,0,0.2698412698412698,61,1.6486486486486487,0,0.22950819672131148,-2,-0.031746031746031744
6349,106626,unknown_local_sample,xlmr,Multilingual,37,16,52,1.4054054054054055,0,0.19230769230769232,55,1.4864864864864864,0,0.2,3,0.057692307692307696
6349,106626,unknown_local_sample,mt5,Multilingual,37,16,64,1.7297297297297298,0,0.2413793103448276,71,1.9189189189189189,0,0.23333333333333334,7,0.109375
6349,106626,unknown_local_sample,rembert,Multilingual,37,16,53,1.4324324324324325,0,0.18867924528301888,56,1.5135135135135136,0,0.21818181818181817,3,0.05660377358490566
6349,106626,unknown_local_sample,ro_bert,Monolingual,37,16,50,1.3513513513513513,0,0.24,47,1.2702702702702702,0,0.2553191489361702,-3,-0.06
6349,106626,unknown_local_sample,robert,Monolingual,37,16,59,1.5945945945945945,0,0.288135593220339,58,1.5675675675675675,0,0.27586206896551724,-1,-0.01694915254237288
6350,101073,unknown_local_sample,mbert,Multilingual,16,6,32,2.0,0,0.28125,30,1.875,0,0.26666666666666666,-2,-0.0625
6350,101073,unknown_local_sample,xlmr,Multilingual,16,6,27,1.6875,0,0.2962962962962963,27,1.6875,0,0.2962962962962963,0,0.0
6350,101073,unknown_local_sample,mt5,Multilingual,16,6,30,1.875,0,0.32142857142857145,31,1.9375,0,0.27586206896551724,1,0.03333333333333333
6350,101073,unknown_local_sample,rembert,Multilingual,16,6,28,1.75,0,0.2857142857142857,27,1.6875,0,0.2962962962962963,-1,-0.03571428571428571
6350,101073,unknown_local_sample,ro_bert,Monolingual,16,6,27,1.6875,0,0.2962962962962963,27,1.6875,0,0.2962962962962963,0,0.0
6350,101073,unknown_local_sample,robert,Monolingual,16,6,28,1.75,0,0.21428571428571427,28,1.75,0,0.21428571428571427,0,0.0
6351,205341,unknown_local_sample,mbert,Multilingual,54,9,87,1.6111111111111112,0,0.20689655172413793,87,1.6111111111111112,0,0.21839080459770116,0,0.0
6351,205341,unknown_local_sample,xlmr,Multilingual,54,9,76,1.4074074074074074,0,0.16,80,1.4814814814814814,0,0.17721518987341772,4,0.05263157894736842
6351,205341,unknown_local_sample,mt5,Multilingual,54,9,85,1.5740740740740742,0,0.1643835616438356,89,1.6481481481481481,0,0.18666666666666668,4,0.047058823529411764
6351,205341,unknown_local_sample,rembert,Multilingual,54,9,74,1.3703703703703705,0,0.1388888888888889,76,1.4074074074074074,0,0.16216216216216217,2,0.02702702702702703
6351,205341,unknown_local_sample,ro_bert,Monolingual,54,9,70,1.2962962962962963,0,0.21428571428571427,69,1.2777777777777777,0,0.21739130434782608,-1,-0.014285714285714285
6351,205341,unknown_local_sample,robert,Monolingual,54,9,76,1.4074074074074074,0,0.25,76,1.4074074074074074,0,0.25,0,0.0
6352,135621,unknown_local_sample,mbert,Multilingual,29,8,53,1.8275862068965518,0,0.3018867924528302,55,1.896551724137931,0,0.32727272727272727,2,0.03773584905660377
6352,135621,unknown_local_sample,xlmr,Multilingual,29,8,49,1.6896551724137931,0,0.30612244897959184,50,1.7241379310344827,0,0.32,1,0.02040816326530612
6352,135621,unknown_local_sample,mt5,Multilingual,29,8,55,1.896551724137931,0,0.28,59,2.0344827586206895,0,0.28846153846153844,4,0.07272727272727272
6352,135621,unknown_local_sample,rembert,Multilingual,29,8,48,1.6551724137931034,0,0.2916666666666667,48,1.6551724137931034,0,0.2765957446808511,0,0.0
6352,135621,unknown_local_sample,ro_bert,Monolingual,29,8,43,1.4827586206896552,0,0.3023255813953488,42,1.4482758620689655,0,0.30952380952380953,-1,-0.023255813953488372
6352,135621,unknown_local_sample,robert,Monolingual,29,8,48,1.6551724137931034,0,0.2916666666666667,48,1.6551724137931034,0,0.2916666666666667,0,0.0
6353,282539,unknown_local_sample,mbert,Multilingual,27,3,55,2.037037037037037,0,0.21818181818181817,55,2.037037037037037,0,0.21818181818181817,0,0.0
6353,282539,unknown_local_sample,xlmr,Multilingual,27,3,46,1.7037037037037037,0,0.1111111111111111,46,1.7037037037037037,0,0.1111111111111111,0,0.0
6353,282539,unknown_local_sample,mt5,Multilingual,27,3,49,1.8148148148148149,0,0.15217391304347827,51,1.8888888888888888,0,0.15217391304347827,2,0.04081632653061224
6353,282539,unknown_local_sample,rembert,Multilingual,27,3,48,1.7777777777777777,0,0.14893617021276595,48,1.7777777777777777,0,0.14893617021276595,0,0.0
6353,282539,unknown_local_sample,ro_bert,Monolingual,27,3,45,1.6666666666666667,0,0.15555555555555556,45,1.6666666666666667,0,0.15555555555555556,0,0.0
6353,282539,unknown_local_sample,robert,Monolingual,27,3,41,1.5185185185185186,0,0.1951219512195122,41,1.5185185185185186,0,0.1951219512195122,0,0.0
6354,17969,unknown_local_sample,mbert,Multilingual,82,16,126,1.5365853658536586,0,0.18253968253968253,127,1.548780487804878,0,0.18110236220472442,1,0.007936507936507936
6354,17969,unknown_local_sample,xlmr,Multilingual,82,16,107,1.3048780487804879,0,0.13333333333333333,107,1.3048780487804879,0,0.14285714285714285,0,0.0
6354,17969,unknown_local_sample,mt5,Multilingual,82,16,130,1.5853658536585367,0,0.16666666666666666,137,1.670731707317073,0,0.1487603305785124,7,0.05384615384615385
6354,17969,unknown_local_sample,rembert,Multilingual,82,16,110,1.3414634146341464,0,0.14545454545454545,110,1.3414634146341464,0,0.13761467889908258,0,0.0
6354,17969,unknown_local_sample,ro_bert,Monolingual,82,16,98,1.1951219512195121,0,0.12244897959183673,97,1.1829268292682926,0,0.12371134020618557,-1,-0.01020408163265306
6354,17969,unknown_local_sample,robert,Monolingual,82,16,120,1.4634146341463414,0,0.21666666666666667,120,1.4634146341463414,0,0.21666666666666667,0,0.0
6355,256568,unknown_local_sample,mbert,Multilingual,7,6,18,2.5714285714285716,0,0.3333333333333333,21,3.0,0,0.5238095238095238,3,0.16666666666666666
6355,256568,unknown_local_sample,xlmr,Multilingual,7,6,18,2.5714285714285716,0,0.3333333333333333,20,2.857142857142857,0,0.3157894736842105,2,0.1111111111111111
6355,256568,unknown_local_sample,mt5,Multilingual,7,6,19,2.7142857142857144,0,0.3888888888888889,23,3.2857142857142856,0,0.4090909090909091,4,0.21052631578947367
6355,256568,unknown_local_sample,rembert,Multilingual,7,6,18,2.5714285714285716,0,0.3333333333333333,20,2.857142857142857,0,0.42105263157894735,2,0.1111111111111111
6355,256568,unknown_local_sample,ro_bert,Monolingual,7,6,17,2.4285714285714284,0,0.35294117647058826,16,2.2857142857142856,0,0.3125,-1,-0.058823529411764705
6355,256568,unknown_local_sample,robert,Monolingual,7,6,18,2.5714285714285716,0,0.3888888888888889,17,2.4285714285714284,0,0.4117647058823529,-1,-0.05555555555555555
6356,207484,unknown_local_sample,mbert,Multilingual,20,6,42,2.1,0,0.21428571428571427,42,2.1,0,0.16666666666666666,0,0.0
6356,207484,unknown_local_sample,xlmr,Multilingual,20,6,33,1.65,0,0.3333333333333333,35,1.75,0,0.3142857142857143,2,0.06060606060606061
6356,207484,unknown_local_sample,mt5,Multilingual,20,6,40,2.0,0,0.22857142857142856,40,2.0,0,0.2,0,0.0
6356,207484,unknown_local_sample,rembert,Multilingual,20,6,32,1.6,0,0.25,33,1.65,0,0.2727272727272727,1,0.03125
6356,207484,unknown_local_sample,ro_bert,Monolingual,20,6,28,1.4,0,0.2857142857142857,25,1.25,0,0.24,-3,-0.10714285714285714
6356,207484,unknown_local_sample,robert,Monolingual,20,6,32,1.6,0,0.21875,32,1.6,0,0.21875,0,0.0
6357,76404,unknown_local_sample,mbert,Multilingual,37,14,63,1.7027027027027026,0,0.09523809523809523,64,1.7297297297297298,0,0.109375,1,0.015873015873015872
6357,76404,unknown_local_sample,xlmr,Multilingual,37,14,54,1.4594594594594594,0,0.1111111111111111,55,1.4864864864864864,0,0.12727272727272726,1,0.018518518518518517
6357,76404,unknown_local_sample,mt5,Multilingual,37,14,67,1.8108108108108107,0,0.11475409836065574,72,1.945945945945946,0,0.12698412698412698,5,0.07462686567164178
6357,76404,unknown_local_sample,rembert,Multilingual,37,14,55,1.4864864864864864,0,0.10909090909090909,53,1.4324324324324325,0,0.1320754716981132,-2,-0.03636363636363636
6357,76404,unknown_local_sample,ro_bert,Monolingual,37,14,38,1.027027027027027,0,0.05263157894736842,38,1.027027027027027,0,0.05263157894736842,0,0.0
6357,76404,unknown_local_sample,robert,Monolingual,37,14,57,1.5405405405405406,0,0.17543859649122806,56,1.5135135135135136,0,0.16071428571428573,-1,-0.017543859649122806
6358,187517,unknown_local_sample,mbert,Multilingual,11,7,25,2.272727272727273,0,0.32,28,2.5454545454545454,0,0.42857142857142855,3,0.12
6358,187517,unknown_local_sample,xlmr,Multilingual,11,7,21,1.9090909090909092,0,0.2857142857142857,23,2.090909090909091,0,0.30434782608695654,2,0.09523809523809523
6358,187517,unknown_local_sample,mt5,Multilingual,11,7,23,2.090909090909091,0,0.2857142857142857,26,2.3636363636363638,0,0.2608695652173913,3,0.13043478260869565
6358,187517,unknown_local_sample,rembert,Multilingual,11,7,23,2.090909090909091,0,0.34782608695652173,25,2.272727272727273,0,0.36,2,0.08695652173913043
6358,187517,unknown_local_sample,ro_bert,Monolingual,11,7,19,1.7272727272727273,0,0.2631578947368421,19,1.7272727272727273,0,0.3684210526315789,0,0.0
6358,187517,unknown_local_sample,robert,Monolingual,11,7,18,1.6363636363636365,0,0.2777777777777778,16,1.4545454545454546,0,0.25,-2,-0.1111111111111111
6359,171525,unknown_local_sample,mbert,Multilingual,9,0,17,1.8888888888888888,0,0.4117647058823529,17,1.8888888888888888,0,0.4117647058823529,0,0.0
6359,171525,unknown_local_sample,xlmr,Multilingual,9,0,15,1.6666666666666667,0,0.4,15,1.6666666666666667,0,0.4,0,0.0
6359,171525,unknown_local_sample,mt5,Multilingual,9,0,18,2.0,0,0.3125,18,2.0,0,0.3125,0,0.0
6359,171525,unknown_local_sample,rembert,Multilingual,9,0,16,1.7777777777777777,0,0.26666666666666666,16,1.7777777777777777,0,0.26666666666666666,0,0.0
6359,171525,unknown_local_sample,ro_bert,Monolingual,9,0,14,1.5555555555555556,0,0.21428571428571427,14,1.5555555555555556,0,0.21428571428571427,0,0.0
6359,171525,unknown_local_sample,robert,Monolingual,9,0,16,1.7777777777777777,0,0.25,16,1.7777777777777777,0,0.25,0,0.0
6360,332653,unknown_local_sample,mbert,Multilingual,18,11,34,1.8888888888888888,0,0.20588235294117646,35,1.9444444444444444,0,0.22857142857142856,1,0.029411764705882353
6360,332653,unknown_local_sample,xlmr,Multilingual,18,11,28,1.5555555555555556,0,0.10714285714285714,30,1.6666666666666667,0,0.1,2,0.07142857142857142
6360,332653,unknown_local_sample,mt5,Multilingual,18,11,29,1.6111111111111112,0,0.10344827586206896,35,1.9444444444444444,0,0.12121212121212122,6,0.20689655172413793
6360,332653,unknown_local_sample,rembert,Multilingual,18,11,27,1.5,0,0.14814814814814814,30,1.6666666666666667,0,0.13333333333333333,3,0.1111111111111111
6360,332653,unknown_local_sample,ro_bert,Monolingual,18,11,26,1.4444444444444444,0,0.19230769230769232,25,1.3888888888888888,0,0.12,-1,-0.038461538461538464
6360,332653,unknown_local_sample,robert,Monolingual,18,11,27,1.5,0,0.14814814814814814,26,1.4444444444444444,0,0.11538461538461539,-1,-0.037037037037037035
6361,48961,unknown_local_sample,mbert,Multilingual,10,8,18,1.8,0,0.3333333333333333,18,1.8,0,0.2222222222222222,0,0.0
6361,48961,unknown_local_sample,xlmr,Multilingual,10,8,15,1.5,0,0.2,16,1.6,0,0.125,1,0.06666666666666667
6361,48961,unknown_local_sample,mt5,Multilingual,10,8,18,1.8,0,0.17647058823529413,20,2.0,0,0.15789473684210525,2,0.1111111111111111
6361,48961,unknown_local_sample,rembert,Multilingual,10,8,16,1.6,0,0.1875,16,1.6,0,0.1875,0,0.0
6361,48961,unknown_local_sample,ro_bert,Monolingual,10,8,14,1.4,0,0.35714285714285715,13,1.3,0,0.3076923076923077,-1,-0.07142857142857142
6361,48961,unknown_local_sample,robert,Monolingual,10,8,17,1.7,0,0.29411764705882354,17,1.7,0,0.29411764705882354,0,0.0
6362,172225,unknown_local_sample,mbert,Multilingual,10,3,20,2.0,0,0.2,18,1.8,0,0.2777777777777778,-2,-0.1
6362,172225,unknown_local_sample,xlmr,Multilingual,10,3,17,1.7,0,0.1875,17,1.7,0,0.25,0,0.0
6362,172225,unknown_local_sample,mt5,Multilingual,10,3,20,2.0,0,0.17647058823529413,22,2.2,0,0.2777777777777778,2,0.1
6362,172225,unknown_local_sample,rembert,Multilingual,10,3,18,1.8,0,0.16666666666666666,16,1.6,0,0.25,-2,-0.1111111111111111
6362,172225,unknown_local_sample,ro_bert,Monolingual,10,3,13,1.3,0,0.23076923076923078,12,1.2,0,0.25,-1,-0.07692307692307693
6362,172225,unknown_local_sample,robert,Monolingual,10,3,15,1.5,0,0.2,15,1.5,0,0.2,0,0.0
6363,118439,unknown_local_sample,mbert,Multilingual,63,15,103,1.6349206349206349,0,0.17475728155339806,104,1.6507936507936507,0,0.19230769230769232,1,0.009708737864077669
6363,118439,unknown_local_sample,xlmr,Multilingual,63,15,94,1.492063492063492,0,0.15217391304347827,95,1.507936507936508,0,0.14893617021276595,1,0.010638297872340425
6363,118439,unknown_local_sample,mt5,Multilingual,63,15,109,1.7301587301587302,0,0.1836734693877551,112,1.7777777777777777,0,0.18446601941747573,3,0.027522935779816515
6363,118439,unknown_local_sample,rembert,Multilingual,63,15,94,1.492063492063492,0,0.14130434782608695,95,1.507936507936508,0,0.14893617021276595,1,0.010638297872340425
6363,118439,unknown_local_sample,ro_bert,Monolingual,63,15,79,1.253968253968254,0,0.16455696202531644,77,1.2222222222222223,0,0.15584415584415584,-2,-0.02531645569620253
6363,118439,unknown_local_sample,robert,Monolingual,63,15,95,1.507936507936508,0,0.14736842105263157,93,1.4761904761904763,0,0.15053763440860216,-2,-0.021052631578947368
6364,188603,unknown_local_sample,mbert,Multilingual,32,13,62,1.9375,0,0.1935483870967742,64,2.0,0,0.21875,2,0.03225806451612903
6364,188603,unknown_local_sample,xlmr,Multilingual,32,13,48,1.5,0,0.25,50,1.5625,0,0.22,2,0.041666666666666664
6364,188603,unknown_local_sample,mt5,Multilingual,32,13,57,1.78125,0,0.2909090909090909,59,1.84375,0,0.21818181818181817,2,0.03508771929824561
6364,188603,unknown_local_sample,rembert,Multilingual,32,13,50,1.5625,0,0.26,51,1.59375,0,0.2,1,0.02
6364,188603,unknown_local_sample,ro_bert,Monolingual,32,13,40,1.25,0,0.15,38,1.1875,0,0.15789473684210525,-2,-0.05
6364,188603,unknown_local_sample,robert,Monolingual,32,13,53,1.65625,0,0.18867924528301888,53,1.65625,0,0.18867924528301888,0,0.0
6365,177099,unknown_local_sample,mbert,Multilingual,16,10,28,1.75,0,0.21428571428571427,32,2.0,0,0.3125,4,0.14285714285714285
6365,177099,unknown_local_sample,xlmr,Multilingual,16,10,24,1.5,0,0.3333333333333333,29,1.8125,0,0.3103448275862069,5,0.20833333333333334
6365,177099,unknown_local_sample,mt5,Multilingual,16,10,30,1.875,0,0.2692307692307692,36,2.25,0,0.3448275862068966,6,0.2
6365,177099,unknown_local_sample,rembert,Multilingual,16,10,27,1.6875,0,0.3333333333333333,28,1.75,0,0.35714285714285715,1,0.037037037037037035
6365,177099,unknown_local_sample,ro_bert,Monolingual,16,10,23,1.4375,0,0.30434782608695654,21,1.3125,0,0.2857142857142857,-2,-0.08695652173913043
6365,177099,unknown_local_sample,robert,Monolingual,16,10,25,1.5625,0,0.28,24,1.5,0,0.25,-1,-0.04
6366,62177,unknown_local_sample,mbert,Multilingual,27,8,60,2.2222222222222223,0,0.2833333333333333,62,2.2962962962962963,0,0.2903225806451613,2,0.03333333333333333
6366,62177,unknown_local_sample,xlmr,Multilingual,27,8,50,1.8518518518518519,0,0.22,50,1.8518518518518519,0,0.22,0,0.0
6366,62177,unknown_local_sample,mt5,Multilingual,27,8,57,2.111111111111111,0,0.2830188679245283,60,2.2222222222222223,0,0.2727272727272727,3,0.05263157894736842
6366,62177,unknown_local_sample,rembert,Multilingual,27,8,54,2.0,0,0.24074074074074073,55,2.037037037037037,0,0.2545454545454545,1,0.018518518518518517
6366,62177,unknown_local_sample,ro_bert,Monolingual,27,8,50,1.8518518518518519,0,0.28,48,1.7777777777777777,0,0.2708333333333333,-2,-0.04
6366,62177,unknown_local_sample,robert,Monolingual,27,8,51,1.8888888888888888,0,0.23529411764705882,51,1.8888888888888888,0,0.23529411764705882,0,0.0
6367,23599,unknown_local_sample,mbert,Multilingual,9,1,19,2.111111111111111,0,0.2631578947368421,19,2.111111111111111,0,0.2631578947368421,0,0.0
6367,23599,unknown_local_sample,xlmr,Multilingual,9,1,15,1.6666666666666667,0,0.2,15,1.6666666666666667,0,0.2,0,0.0
6367,23599,unknown_local_sample,mt5,Multilingual,9,1,17,1.8888888888888888,0,0.2,18,2.0,0,0.25,1,0.058823529411764705
6367,23599,unknown_local_sample,rembert,Multilingual,9,1,16,1.7777777777777777,0,0.1875,16,1.7777777777777777,0,0.25,0,0.0
6367,23599,unknown_local_sample,ro_bert,Monolingual,9,1,14,1.5555555555555556,0,0.2857142857142857,13,1.4444444444444444,0,0.3076923076923077,-1,-0.07142857142857142
