sent_idx,model,family,n_words,n_diac,tokens_nd,fertility_nd,unk_nd,scr_nd,tokens_d,fertility_d,unk_d,scr_d,delta_tokens,inflation
8393,ro_bert,Monolingual,21,6,26,1.2380952380952381,0,0.3076923076923077,26,1.2380952380952381,0,0.3076923076923077,0,0.0
8393,robert,Monolingual,21,6,29,1.380952380952381,0,0.3793103448275862,28,1.3333333333333333,0,0.35714285714285715,-1,-0.034482758620689655
8394,mbert,Multilingual,15,11,33,2.2,0,0.30303030303030304,37,2.466666666666667,0,0.3783783783783784,4,0.12121212121212122
8394,xlmr,Multilingual,15,11,29,1.9333333333333333,0,0.27586206896551724,32,2.1333333333333333,0,0.28125,3,0.10344827586206896
8394,ro_bert,Monolingual,15,11,25,1.6666666666666667,0,0.32,25,1.6666666666666667,0,0.32,0,0.0
8394,robert,Monolingual,15,11,26,1.7333333333333334,0,0.38461538461538464,24,1.6,0,0.3333333333333333,-2,-0.07692307692307693
8395,mbert,Multilingual,28,5,63,2.25,3,0.16666666666666666,65,2.3214285714285716,3,0.1935483870967742,2,0.031746031746031744
8395,xlmr,Multilingual,28,5,55,1.9642857142857142,0,0.2727272727272727,57,2.0357142857142856,0,0.2807017543859649,2,0.03636363636363636
8395,ro_bert,Monolingual,28,5,50,1.7857142857142858,2,0.25,49,1.75,2,0.2553191489361702,-1,-0.02
8395,robert,Monolingual,28,5,53,1.8928571428571428,0,0.2830188679245283,53,1.8928571428571428,0,0.2830188679245283,0,0.0
8396,mbert,Multilingual,23,6,29,1.2608695652173914,0,0.10344827586206896,30,1.3043478260869565,0,0.16666666666666666,1,0.034482758620689655
8396,xlmr,Multilingual,23,6,25,1.0869565217391304,0,0.04,26,1.1304347826086956,0,0.038461538461538464,1,0.04
8396,ro_bert,Monolingual,23,6,24,1.0434782608695652,0,0.041666666666666664,24,1.0434782608695652,0,0.041666666666666664,0,0.0
8396,robert,Monolingual,23,6,27,1.173913043478261,0,0.1111111111111111,27,1.173913043478261,0,0.1111111111111111,0,0.0
8397,mbert,Multilingual,22,5,45,2.0454545454545454,0,0.044444444444444446,45,2.0454545454545454,0,0.06666666666666667,0,0.0
8397,xlmr,Multilingual,22,5,32,1.4545454545454546,0,0.125,30,1.3636363636363635,0,0.06666666666666667,-2,-0.0625
8397,ro_bert,Monolingual,22,5,25,1.1363636363636365,0,0.08,24,1.0909090909090908,0,0.08333333333333333,-1,-0.04
8397,robert,Monolingual,22,5,36,1.6363636363636365,0,0.1111111111111111,35,1.5909090909090908,0,0.11428571428571428,-1,-0.027777777777777776
8398,mbert,Multilingual,70,32,120,1.7142857142857142,0,0.2,130,1.8571428571428572,0,0.2230769230769231,10,0.08333333333333333
8398,xlmr,Multilingual,70,32,106,1.5142857142857142,0,0.1792452830188679,113,1.6142857142857143,0,0.20353982300884957,7,0.0660377358490566
8398,ro_bert,Monolingual,70,32,92,1.3142857142857143,0,0.18478260869565216,86,1.2285714285714286,0,0.18604651162790697,-6,-0.06521739130434782
8398,robert,Monolingual,70,32,100,1.4285714285714286,0,0.2,99,1.4142857142857144,0,0.21212121212121213,-1,-0.01
8399,mbert,Multilingual,25,4,39,1.56,0,0.20512820512820512,39,1.56,0,0.20512820512820512,0,0.0
8399,xlmr,Multilingual,25,4,31,1.24,0,0.16129032258064516,31,1.24,0,0.16129032258064516,0,0.0
8399,ro_bert,Monolingual,25,4,28,1.12,0,0.17857142857142858,28,1.12,0,0.17857142857142858,0,0.0
8399,robert,Monolingual,25,4,31,1.24,0,0.1935483870967742,31,1.24,0,0.1935483870967742,0,0.0
8400,mbert,Multilingual,10,5,26,2.6,0,0.34615384615384615,27,2.7,0,0.4444444444444444,1,0.038461538461538464
8400,xlmr,Multilingual,10,5,23,2.3,0,0.34782608695652173,23,2.3,0,0.30434782608695654,0,0.0
8400,ro_bert,Monolingual,10,5,17,1.7,0,0.29411764705882354,16,1.6,0,0.25,-1,-0.058823529411764705
8400,robert,Monolingual,10,5,16,1.6,0,0.1875,16,1.6,0,0.1875,0,0.0
8401,mbert,Multilingual,13,5,30,2.3076923076923075,0,0.13333333333333333,31,2.3846153846153846,0,0.1935483870967742,1,0.03333333333333333
8401,xlmr,Multilingual,13,5,26,2.0,0,0.15384615384615385,28,2.1538461538461537,0,0.14285714285714285,2,0.07692307692307693
8401,ro_bert,Monolingual,13,5,22,1.6923076923076923,0,0.2727272727272727,17,1.3076923076923077,0,0.23529411764705882,-5,-0.22727272727272727
8401,robert,Monolingual,13,5,25,1.9230769230769231,0,0.28,24,1.8461538461538463,0,0.25,-1,-0.04
8402,mbert,Multilingual,58,22,99,1.706896551724138,0,0.1111111111111111,107,1.8448275862068966,0,0.17757009345794392,8,0.08080808080808081
8402,xlmr,Multilingual,58,22,78,1.3448275862068966,0,0.0641025641025641,81,1.396551724137931,0,0.1111111111111111,3,0.038461538461538464
8402,ro_bert,Monolingual,58,22,75,1.293103448275862,0,0.10666666666666667,74,1.2758620689655173,0,0.10810810810810811,-1,-0.013333333333333334
8402,robert,Monolingual,58,22,91,1.5689655172413792,0,0.18681318681318682,90,1.5517241379310345,0,0.18888888888888888,-1,-0.01098901098901099
8403,mbert,Multilingual,33,8,58,1.7575757575757576,0,0.25862068965517243,56,1.696969696969697,0,0.26785714285714285,-2,-0.034482758620689655
8403,xlmr,Multilingual,33,8,46,1.393939393939394,0,0.15555555555555556,46,1.393939393939394,0,0.17777777777777778,0,0.0
8403,ro_bert,Monolingual,33,8,44,1.3333333333333333,0,0.2727272727272727,43,1.303030303030303,0,0.2558139534883721,-1,-0.022727272727272728
8403,robert,Monolingual,33,8,53,1.606060606060606,0,0.3018867924528302,52,1.5757575757575757,0,0.28846153846153844,-1,-0.018867924528301886
8404,mbert,Multilingual,17,6,24,1.411764705882353,0,0.08333333333333333,23,1.3529411764705883,0,0.043478260869565216,-1,-0.041666666666666664
8404,xlmr,Multilingual,17,6,20,1.1764705882352942,0,0.05,21,1.2352941176470589,0,0.047619047619047616,1,0.05
8404,ro_bert,Monolingual,17,6,19,1.1176470588235294,0,0.05263157894736842,18,1.0588235294117647,0,0.05555555555555555,-1,-0.05263157894736842
8404,robert,Monolingual,17,6,19,1.1176470588235294,0,0.05263157894736842,19,1.1176470588235294,0,0.05263157894736842,0,0.0
8405,mbert,Multilingual,41,6,64,1.5609756097560976,0,0.25,69,1.6829268292682926,0,0.2753623188405797,5,0.078125
8405,xlmr,Multilingual,41,6,60,1.4634146341463414,0,0.23728813559322035,62,1.5121951219512195,0,0.2786885245901639,2,0.03333333333333333
8405,ro_bert,Monolingual,41,6,56,1.3658536585365855,0,0.21428571428571427,55,1.3414634146341464,0,0.2,-1,-0.017857142857142856
8405,robert,Monolingual,41,6,61,1.4878048780487805,0,0.22950819672131148,61,1.4878048780487805,0,0.22950819672131148,0,0.0
8406,mbert,Multilingual,13,4,25,1.9230769230769231,0,0.24,26,2.0,0,0.2692307692307692,1,0.04
8406,xlmr,Multilingual,13,4,24,1.8461538461538463,0,0.25,25,1.9230769230769231,0,0.2,1,0.041666666666666664
